ConversationID,ClienteID,FechaHora,Canal,Intencion,Servicio,DuracionMinutos,TuvoError,EstadoConversacion,Convertido,Satisfaccion
2775,4,2025-03-11 20:14:35,Telegram,Cancelar servicio,Ventas,3,False,Finalizada,True,4
2776,1367,2025-05-18 18:04:35,Facebook,Cancelar servicio,Postventa,2,False,Finalizada,False,4
2777,884,2025-10-31 13:03:06,WhatsApp,Cancelar servicio,Postventa,3,False,Finalizada,True,5
2778,924,2025-11-01 09:50:26,Web,Reclamo,Postventa,14,True,Finalizada,False,2
2779,620,2025-12-12 19:40:56,WhatsApp,Seguimiento,Postventa,7,False,Finalizada,False,5
2780,365,2025-11-21 19:31:19,Web,Soporte técnico,Postventa,11,False,Finalizada,False,4
2781,1527,2025-06-18 13:57:24,Web,Soporte técnico,Soporte,16,False,Abandonada,False,1
2782,245,2025-09-10 19:38:28,Web,Seguimiento,Atención Comercial,4,False,Finalizada,True,5
2783,1665,2025-12-17 03:14:37,Web,Solicitar información,Soporte,5,False,Finalizada,False,3
2784,1863,2025-06-10 13:23:05,Telegram,Agendar servicio,Atención Comercial,7,False,Finalizada,False,3
2785,1808,2025-09-25 10:26:17,WhatsApp,Soporte técnico,Ventas,10,False,Finalizada,True,4
2786,993,2025-05-28 18:11:57,Instagram,Solicitar información,Atención al Cliente,6,False,Finalizada,False,3
2787,245,2025-08-29 11:59:21,Web,Soporte técnico,Ventas,10,False,Abandonada,False,1
2788,798,2025-09-21 20:23:06,Web,Consultar precios,Postventa,4,False,Finalizada,False,3
2789,1082,2025-01-28 04:52:06,Facebook,Cancelar servicio,Atención Comercial,4,False,Finalizada,False,3
2790,1070,2025-05-30 02:37:37,WhatsApp,Cancelar servicio,Atención al Cliente,4,False,Finalizada,True,5
2791,586,2025-11-27 20:47:30,WhatsApp,Consultar precios,Soporte,3,False,Finalizada,False,3
2792,1823,2025-03-28 12:49:30,Instagram,Cancelar servicio,Postventa,4,False,Finalizada,False,3
2793,1502,2025-11-16 18:35:12,Facebook,Agendar servicio,Atención al Cliente,7,False,Finalizada,True,5
2794,1619,2025-10-17 18:27:36,WhatsApp,Cancelar servicio,Ventas,3,False,Finalizada,True,5
2795,798,2025-10-20 18:50:13,Web,Reclamo,Postventa,10,False,Abandonada,False,1
2796,536,2025-05-16 12:03:13,WhatsApp,Reclamo,Atención Comercial,13,False,Finalizada,True,5
2797,1936,2025-01-30 12:09:19,WhatsApp,Seguimiento,Soporte,7,False,Finalizada,False,3
2798,1341,2025-11-26 20:58:47,WhatsApp,Soporte técnico,Soporte,15,False,Finalizada,True,5
2799,192,2025-01-14 20:04:19,Web,Solicitar información,Atención al Cliente,6,False,Finalizada,True,4
2800,1034,2025-06-13 10:16:16,Web,Agendar servicio,Atención Comercial,6,False,Finalizada,False,4
2801,1205,2025-10-02 13:17:48,Web,Solicitar información,Atención Comercial,5,False,Finalizada,True,4
2802,910,2025-02-16 19:56:04,WhatsApp,Seguimiento,Ventas,7,False,Finalizada,True,5
2803,594,2025-02-22 20:33:43,WhatsApp,Soporte técnico,Atención Comercial,16,False,Finalizada,True,5
2804,1702,2025-09-08 20:48:17,Web,Reclamo,Soporte,15,False,Finalizada,False,4
2805,1972,2025-11-04 20:13:47,Web,Agendar servicio,Atención Comercial,8,False,Finalizada,False,4
2806,1610,2025-02-21 20:38:12,Telegram,Solicitar información,Ventas,6,False,Finalizada,True,5
2807,1594,2025-07-01 20:04:48,WhatsApp,Agendar servicio,Ventas,5,False,Finalizada,False,5
2808,87,2025-11-06 18:06:52,WhatsApp,Reclamo,Postventa,12,False,Finalizada,False,3
2809,438,2025-01-17 12:47:16,Facebook,Soporte técnico,Soporte,13,False,Finalizada,False,3
2810,255,2025-02-16 20:01:26,Facebook,Consultar precios,Postventa,5,False,Abandonada,False,2
2811,1653,2025-03-24 05:34:42,WhatsApp,Agendar servicio,Ventas,7,False,Finalizada,True,5
2812,943,2025-01-26 12:13:48,Web,Soporte técnico,Atención Comercial,15,False,Finalizada,False,4
2813,1233,2025-03-19 20:41:50,Instagram,Solicitar información,Ventas,5,False,Finalizada,False,5
2814,1335,2025-01-14 20:37:47,WhatsApp,Agendar servicio,Ventas,6,False,Finalizada,True,5
2815,774,2025-05-18 19:33:06,Facebook,Cancelar servicio,Postventa,4,False,Finalizada,False,5
2816,1343,2025-02-24 20:44:29,Facebook,Cancelar servicio,Soporte,2,False,Finalizada,False,5
2817,1884,2025-05-28 20:46:15,Web,Reclamo,Atención Comercial,10,False,Finalizada,True,5
2818,1931,2025-05-11 01:00:35,Telegram,Cancelar servicio,Ventas,2,False,Abandonada,False,2
2819,1072,2025-08-09 12:34:09,WhatsApp,Consultar precios,Postventa,4,False,Abandonada,False,1
2820,697,2025-10-18 12:42:58,WhatsApp,Solicitar información,Postventa,6,False,Finalizada,True,4
2821,1750,2025-10-18 18:07:44,Web,Agendar servicio,Postventa,8,False,Finalizada,False,4
2822,408,2025-08-25 20:40:02,WhatsApp,Reclamo,Postventa,13,False,Abandonada,False,2
2823,865,2025-07-31 12:55:26,Web,Cancelar servicio,Atención al Cliente,3,False,Finalizada,False,5
2824,1140,2025-10-27 20:52:27,WhatsApp,Reclamo,Ventas,11,False,Abandonada,False,1
2825,1015,2025-09-05 11:28:27,Facebook,Consultar precios,Atención al Cliente,4,False,Finalizada,False,5
2826,300,2025-03-07 12:38:13,Web,Seguimiento,Atención Comercial,7,False,Finalizada,False,5
2827,1114,2025-09-08 20:18:06,WhatsApp,Soporte técnico,Soporte,13,False,Finalizada,False,5
2828,1301,2025-06-19 20:56:31,WhatsApp,Solicitar información,Atención al Cliente,5,False,Finalizada,False,4
2829,238,2025-10-01 19:37:02,Web,Soporte técnico,Soporte,17,False,Finalizada,False,5
2830,189,2025-11-05 18:41:13,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,False,5
2831,1091,2025-09-02 02:21:04,WhatsApp,Seguimiento,Atención al Cliente,7,False,Abandonada,False,1
2832,1296,2025-10-17 11:29:55,Facebook,Reclamo,Soporte,8,False,Finalizada,True,5
2833,660,2025-11-28 17:55:05,Facebook,Soporte técnico,Ventas,16,True,Finalizada,True,3
2834,479,2025-10-29 03:36:20,Web,Solicitar información,Soporte,5,False,Finalizada,True,4
2835,1647,2025-11-14 18:59:36,Instagram,Solicitar información,Postventa,6,False,Finalizada,False,3
2836,427,2025-12-31 13:01:07,WhatsApp,Seguimiento,Atención Comercial,6,False,Finalizada,False,3
2837,1224,2025-09-24 18:46:48,Web,Cancelar servicio,Ventas,2,False,Finalizada,True,5
2838,1571,2025-12-13 18:00:15,Web,Cancelar servicio,Ventas,3,False,Finalizada,True,5
2839,555,2025-06-30 19:48:02,Facebook,Consultar precios,Postventa,3,False,Abandonada,False,2
2840,531,2025-07-13 12:08:34,WhatsApp,Solicitar información,Postventa,5,False,Abandonada,False,1
2841,563,2025-08-22 00:23:33,Facebook,Soporte técnico,Atención Comercial,14,False,Finalizada,True,5
2842,1181,2025-01-15 19:28:32,Web,Soporte técnico,Ventas,10,False,Abandonada,False,1
2843,1278,2025-03-03 19:35:42,Facebook,Soporte técnico,Soporte,10,True,Finalizada,False,2
2844,1911,2025-05-23 10:59:15,Facebook,Soporte técnico,Atención Comercial,13,False,Abandonada,False,2
2845,1800,2025-10-12 13:46:23,Facebook,Agendar servicio,Postventa,6,False,Finalizada,False,3
2846,477,2025-10-01 19:34:43,Telegram,Soporte técnico,Soporte,17,True,Finalizada,False,2
2847,1169,2025-02-02 04:39:14,WhatsApp,Seguimiento,Postventa,4,False,Finalizada,True,5
2848,306,2025-11-01 19:32:31,Web,Reclamo,Atención al Cliente,12,False,Finalizada,False,4
2849,1142,2025-12-12 19:54:04,WhatsApp,Cancelar servicio,Postventa,3,True,Finalizada,True,2
2850,235,2025-04-10 18:03:09,Instagram,Soporte técnico,Atención al Cliente,18,False,Abandonada,False,1
2851,1723,2025-06-10 19:34:29,WhatsApp,Seguimiento,Atención al Cliente,6,False,Finalizada,False,5
2852,161,2025-08-10 13:01:16,Web,Solicitar información,Ventas,5,False,Finalizada,True,4
2853,256,2025-08-27 09:40:27,Web,Cancelar servicio,Soporte,4,False,Finalizada,False,5
2854,1301,2025-02-11 19:33:19,WhatsApp,Agendar servicio,Postventa,8,False,Abandonada,False,1
2855,336,2025-02-12 20:39:00,WhatsApp,Reclamo,Postventa,14,False,Finalizada,True,4
2856,1804,2025-05-12 17:51:57,WhatsApp,Soporte técnico,Postventa,12,True,Abandonada,False,2
2857,867,2025-08-12 13:11:26,Web,Agendar servicio,Soporte,5,False,Finalizada,True,4
2858,217,2025-04-18 11:47:36,Telegram,Solicitar información,Soporte,6,False,Finalizada,False,3
2859,1018,2025-01-06 13:35:11,WhatsApp,Cancelar servicio,Postventa,4,False,Finalizada,False,4
2860,810,2025-10-24 08:11:28,WhatsApp,Seguimiento,Postventa,5,False,Finalizada,False,3
2861,98,2025-02-21 18:02:35,WhatsApp,Seguimiento,Atención al Cliente,5,False,Finalizada,False,5
2862,449,2025-05-15 13:53:13,Web,Agendar servicio,Postventa,7,True,Finalizada,False,2
2863,1339,2025-09-16 10:27:39,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,False,4
2864,74,2025-04-11 19:30:21,Instagram,Soporte técnico,Atención al Cliente,14,False,Abandonada,False,2
2865,1319,2025-03-23 19:54:02,Telegram,Agendar servicio,Atención Comercial,6,False,Finalizada,False,4
2866,1512,2025-02-10 08:49:39,Instagram,Soporte técnico,Ventas,10,True,Abandonada,False,1
2867,102,2025-10-19 08:25:22,Instagram,Agendar servicio,Postventa,6,False,Finalizada,True,4
2868,1023,2025-10-19 19:19:21,Telegram,Consultar precios,Atención Comercial,5,False,Finalizada,True,5
2869,1966,2025-10-14 15:34:57,WhatsApp,Consultar precios,Ventas,3,False,Finalizada,True,4
2870,107,2025-06-08 09:54:18,WhatsApp,Seguimiento,Soporte,7,False,Finalizada,False,5
2871,1568,2025-03-30 18:11:28,WhatsApp,Solicitar información,Atención al Cliente,4,True,Finalizada,True,3
2872,343,2025-03-28 17:03:48,WhatsApp,Consultar precios,Atención Comercial,3,False,Finalizada,True,5
2873,613,2025-03-06 12:20:49,Facebook,Solicitar información,Ventas,4,False,Finalizada,False,5
2874,1941,2025-01-11 12:51:04,Facebook,Consultar precios,Postventa,5,False,Finalizada,False,4
2875,574,2025-01-15 03:56:12,Web,Reclamo,Postventa,15,False,Finalizada,False,4
2876,569,2025-08-29 12:43:23,WhatsApp,Soporte técnico,Soporte,10,False,Finalizada,True,4
2877,649,2025-07-28 18:12:52,Web,Soporte técnico,Ventas,10,False,Abandonada,False,1
2878,801,2025-10-15 15:28:34,WhatsApp,Seguimiento,Soporte,7,False,Abandonada,False,1
2879,1308,2025-07-19 10:55:23,WhatsApp,Cancelar servicio,Ventas,3,False,Abandonada,False,1
2880,308,2025-04-13 10:29:59,Telegram,Consultar precios,Ventas,4,False,Finalizada,False,3
2881,904,2025-01-12 20:32:46,WhatsApp,Agendar servicio,Postventa,8,False,Abandonada,False,2
2882,1417,2025-04-30 10:00:49,WhatsApp,Soporte técnico,Atención Comercial,14,True,Finalizada,False,2
2883,1395,2025-10-03 20:01:08,WhatsApp,Agendar servicio,Ventas,5,False,Finalizada,False,5
2884,974,2025-08-17 19:17:40,Facebook,Cancelar servicio,Atención Comercial,2,False,Finalizada,True,5
2885,1783,2025-12-24 19:39:49,WhatsApp,Agendar servicio,Soporte,5,False,Finalizada,True,5
2886,1384,2025-05-17 20:38:54,WhatsApp,Agendar servicio,Atención al Cliente,7,False,Finalizada,True,4
2887,197,2025-05-20 12:27:05,Instagram,Soporte técnico,Atención Comercial,12,False,Abandonada,False,1
2888,1670,2025-05-28 18:49:04,Facebook,Agendar servicio,Postventa,6,False,Finalizada,False,5
2889,1296,2025-01-19 18:05:01,Instagram,Agendar servicio,Atención Comercial,6,False,Finalizada,False,4
2890,1500,2025-08-27 08:43:29,Telegram,Seguimiento,Soporte,5,False,Finalizada,False,3
2891,999,2025-12-12 18:56:22,WhatsApp,Soporte técnico,Atención Comercial,11,False,Finalizada,False,4
2892,1725,2025-11-28 19:28:03,Web,Solicitar información,Ventas,5,False,Finalizada,False,3
2893,180,2025-01-25 16:49:25,Telegram,Agendar servicio,Atención al Cliente,7,False,Finalizada,False,3
2894,711,2025-01-04 08:23:52,WhatsApp,Agendar servicio,Postventa,6,False,Finalizada,False,5
2895,1684,2025-08-26 19:45:11,WhatsApp,Agendar servicio,Atención al Cliente,6,False,Finalizada,True,5
2896,87,2025-08-06 15:22:42,Web,Consultar precios,Postventa,3,False,Finalizada,False,4
2897,982,2025-06-01 19:33:07,Web,Reclamo,Postventa,14,False,Finalizada,True,5
2898,58,2025-02-03 08:04:35,Facebook,Cancelar servicio,Ventas,2,False,Finalizada,False,4
2899,1694,2025-10-04 18:17:26,Facebook,Soporte técnico,Postventa,18,False,Finalizada,True,5
2900,1624,2025-11-21 12:01:26,WhatsApp,Solicitar información,Atención al Cliente,5,False,Abandonada,False,2
2901,1393,2025-12-17 12:18:06,Instagram,Seguimiento,Atención Comercial,5,False,Finalizada,True,5
2902,236,2025-02-21 17:42:43,Instagram,Seguimiento,Atención Comercial,7,True,Abandonada,False,1
2903,558,2025-03-04 18:47:58,Telegram,Seguimiento,Ventas,6,False,Finalizada,True,5
2904,1175,2025-02-02 19:36:12,WhatsApp,Seguimiento,Atención Comercial,6,False,Abandonada,False,2
2905,348,2025-12-31 12:55:05,Web,Agendar servicio,Ventas,8,False,Finalizada,True,5
2906,1534,2025-04-03 17:08:30,Web,Soporte técnico,Atención al Cliente,15,False,Abandonada,False,1
2907,555,2025-08-19 20:14:52,WhatsApp,Seguimiento,Atención Comercial,6,False,Abandonada,False,2
2908,538,2025-05-05 19:35:44,Facebook,Agendar servicio,Atención al Cliente,5,False,Finalizada,False,4
2909,640,2025-06-30 20:26:38,Web,Agendar servicio,Soporte,8,False,Finalizada,True,4
2910,1293,2025-01-24 19:01:23,Facebook,Solicitar información,Postventa,5,False,Finalizada,False,5
2911,1551,2025-02-10 18:36:00,Web,Solicitar información,Soporte,6,False,Finalizada,False,4
2912,1407,2025-09-01 13:54:23,Instagram,Consultar precios,Postventa,3,False,Finalizada,False,3
2913,1219,2025-09-27 15:40:07,WhatsApp,Seguimiento,Atención al Cliente,7,False,Finalizada,True,4
2914,941,2025-07-31 10:16:46,WhatsApp,Cancelar servicio,Atención al Cliente,2,False,Finalizada,False,4
2915,1048,2025-11-18 15:38:56,WhatsApp,Solicitar información,Atención Comercial,4,False,Finalizada,False,4
2916,303,2025-09-01 12:09:38,Telegram,Consultar precios,Soporte,5,False,Abandonada,False,1
2917,1024,2025-03-13 01:43:25,Web,Reclamo,Ventas,15,False,Finalizada,True,5
2918,1249,2025-07-16 19:48:01,Web,Consultar precios,Soporte,5,False,Abandonada,False,1
2919,1580,2025-08-31 18:35:54,Web,Soporte técnico,Atención Comercial,12,False,Finalizada,True,5
2920,85,2025-01-19 20:51:19,Web,Soporte técnico,Ventas,17,False,Finalizada,True,5
2921,1959,2025-11-30 12:05:00,WhatsApp,Agendar servicio,Soporte,8,False,Finalizada,False,4
2922,1167,2025-02-08 19:30:26,Instagram,Consultar precios,Atención Comercial,3,False,Finalizada,False,4
2923,1374,2025-09-02 18:03:22,Facebook,Consultar precios,Soporte,5,False,Finalizada,True,5
2924,1328,2025-07-22 19:37:09,Web,Soporte técnico,Postventa,18,False,Finalizada,False,4
2925,1840,2025-07-03 12:22:10,Web,Seguimiento,Atención Comercial,5,False,Finalizada,True,4
2926,1993,2025-10-26 09:31:46,Telegram,Soporte técnico,Soporte,16,False,Finalizada,False,4
2927,577,2025-09-19 15:04:01,WhatsApp,Solicitar información,Ventas,6,False,Finalizada,False,3
2928,1267,2025-02-03 19:56:16,Web,Agendar servicio,Ventas,5,False,Finalizada,False,5
2929,1915,2025-10-07 18:24:09,WhatsApp,Solicitar información,Ventas,5,False,Finalizada,False,5
2930,1868,2025-05-09 20:09:06,WhatsApp,Reclamo,Atención al Cliente,10,False,Finalizada,True,5
2931,1601,2025-10-21 20:17:34,Instagram,Reclamo,Postventa,11,False,Finalizada,True,5
2932,544,2025-09-17 08:45:19,WhatsApp,Cancelar servicio,Ventas,2,False,Finalizada,True,5
2933,1570,2025-09-12 18:47:25,Instagram,Reclamo,Ventas,11,True,Abandonada,False,1
2934,1300,2025-02-19 19:16:58,Web,Seguimiento,Soporte,4,False,Finalizada,True,5
2935,108,2025-08-16 13:30:55,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,True,5
2936,548,2025-09-10 12:58:55,Web,Seguimiento,Soporte,6,True,Finalizada,True,2
2937,364,2025-12-13 16:17:37,Facebook,Consultar precios,Soporte,3,False,Finalizada,False,4
2938,961,2025-02-14 13:07:04,Web,Solicitar información,Atención al Cliente,6,False,Finalizada,True,5
2939,854,2025-12-11 13:37:48,Facebook,Consultar precios,Ventas,3,False,Finalizada,False,3
2940,458,2025-09-04 13:47:11,WhatsApp,Soporte técnico,Atención al Cliente,16,True,Finalizada,False,1
2941,924,2025-01-11 15:00:31,WhatsApp,Reclamo,Soporte,14,True,Finalizada,False,3
2942,440,2025-04-05 20:04:52,Telegram,Soporte técnico,Soporte,10,False,Finalizada,True,4
2943,908,2025-02-04 10:44:56,WhatsApp,Solicitar información,Soporte,4,False,Abandonada,False,1
2944,1650,2025-05-08 18:41:54,Instagram,Seguimiento,Atención al Cliente,4,False,Abandonada,False,1
2945,1200,2025-03-25 04:50:25,WhatsApp,Agendar servicio,Postventa,5,False,Finalizada,False,4
2946,1172,2025-05-28 16:10:36,Facebook,Soporte técnico,Ventas,16,False,Finalizada,True,5
2947,101,2025-08-01 19:58:11,WhatsApp,Soporte técnico,Ventas,17,False,Finalizada,False,4
2948,1997,2025-09-20 05:23:38,WhatsApp,Seguimiento,Soporte,5,False,Finalizada,False,3
2949,945,2025-05-27 13:46:32,WhatsApp,Cancelar servicio,Ventas,2,False,Finalizada,False,3
2950,783,2025-07-20 12:53:58,Facebook,Reclamo,Soporte,15,False,Finalizada,False,5
2951,1288,2025-05-24 19:25:56,Instagram,Seguimiento,Ventas,6,False,Finalizada,False,5
2952,1492,2025-09-16 08:28:35,Web,Cancelar servicio,Postventa,2,False,Abandonada,False,2
2953,827,2025-09-11 19:05:11,WhatsApp,Seguimiento,Postventa,6,False,Finalizada,True,4
2954,1266,2025-09-03 13:07:01,WhatsApp,Reclamo,Atención al Cliente,10,False,Finalizada,False,3
2955,1409,2025-10-26 20:05:05,Web,Agendar servicio,Postventa,6,False,Finalizada,False,5
2956,851,2025-12-28 20:22:34,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,False,3
2957,194,2025-04-01 03:30:58,WhatsApp,Reclamo,Postventa,13,False,Finalizada,False,4
2958,1262,2025-07-22 15:54:51,Web,Solicitar información,Postventa,4,False,Abandonada,False,1
2959,1214,2025-07-15 01:06:02,WhatsApp,Seguimiento,Ventas,5,False,Abandonada,False,1
2960,717,2025-07-20 12:42:41,WhatsApp,Reclamo,Atención al Cliente,8,False,Abandonada,False,1
2961,755,2025-03-23 20:13:04,Telegram,Agendar servicio,Atención al Cliente,6,False,Finalizada,False,3
2962,654,2025-11-01 19:09:43,Web,Cancelar servicio,Soporte,2,False,Finalizada,True,5
2963,449,2025-01-03 18:55:59,Instagram,Soporte técnico,Atención Comercial,18,True,Abandonada,False,2
2964,1502,2025-03-29 11:26:29,Web,Soporte técnico,Ventas,10,False,Abandonada,False,1
2965,910,2025-11-20 17:22:52,Facebook,Consultar precios,Atención Comercial,5,False,Finalizada,False,4
2966,1713,2025-10-29 20:57:21,WhatsApp,Reclamo,Atención Comercial,12,False,Finalizada,True,5
2967,682,2025-08-06 13:09:07,Web,Cancelar servicio,Atención Comercial,4,False,Finalizada,True,5
2968,1056,2025-07-08 19:32:04,Instagram,Soporte técnico,Postventa,13,True,Finalizada,False,3
2969,1893,2025-01-12 19:08:26,WhatsApp,Cancelar servicio,Atención al Cliente,3,False,Finalizada,False,4
2970,213,2025-05-22 12:35:30,WhatsApp,Cancelar servicio,Atención al Cliente,3,True,Finalizada,False,2
2971,1929,2025-09-21 05:46:55,Web,Cancelar servicio,Atención al Cliente,2,False,Finalizada,False,4
2972,345,2025-11-17 13:39:27,Instagram,Solicitar información,Postventa,5,False,Finalizada,True,5
2973,1078,2025-07-25 19:39:06,Web,Solicitar información,Ventas,4,False,Abandonada,False,1
2974,273,2025-03-22 09:12:03,Facebook,Soporte técnico,Atención al Cliente,13,True,Abandonada,False,1
2975,631,2025-09-01 12:14:05,Web,Cancelar servicio,Ventas,4,False,Abandonada,False,1
2976,1225,2025-10-25 18:50:07,WhatsApp,Cancelar servicio,Postventa,3,False,Finalizada,False,4
2977,135,2025-12-19 13:13:40,Telegram,Cancelar servicio,Ventas,4,False,Finalizada,True,5
2978,468,2025-10-17 19:00:13,Web,Cancelar servicio,Atención al Cliente,3,False,Finalizada,True,5
2979,371,2025-07-22 19:28:03,Instagram,Soporte técnico,Ventas,16,False,Finalizada,False,3
2980,617,2025-11-22 05:10:33,Instagram,Solicitar información,Soporte,6,False,Finalizada,False,4
2981,262,2025-07-16 08:10:25,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,True,5
2982,787,2025-11-21 12:56:02,Instagram,Consultar precios,Soporte,3,False,Finalizada,True,5
2983,1222,2025-06-08 20:44:40,Facebook,Agendar servicio,Soporte,6,True,Finalizada,False,2
2984,445,2025-12-09 18:29:09,WhatsApp,Solicitar información,Postventa,4,False,Finalizada,False,5
2985,1506,2025-05-07 18:10:59,Web,Cancelar servicio,Soporte,4,False,Finalizada,False,3
2986,671,2025-11-04 10:54:25,Telegram,Reclamo,Postventa,9,False,Abandonada,False,1
2987,1731,2025-11-06 18:11:51,Instagram,Cancelar servicio,Atención al Cliente,2,False,Abandonada,False,2
2988,1143,2025-04-12 18:52:32,WhatsApp,Agendar servicio,Ventas,7,False,Abandonada,False,1
2989,384,2025-08-03 19:53:40,Web,Solicitar información,Postventa,5,False,Finalizada,True,4
